  No.,Time,Snd/Rcv,Dest,Src,Priority,PGN,Data
13601,53.82,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13602,53.827,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13603,53.831,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13604,53.837,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
13605,53.839,Receive,17,30,5,61184,86 0A 7F 01 FF FF FC FF 
13606,53.842,Receive,0,242,6,59904,EA FF 00 
13607,53.843,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13608,53.844,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13609,53.847,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13610,53.853,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13611,53.857,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13612,53.864,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13613,53.867,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13614,53.875,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13615,53.878,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13616,53.887,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13617,53.888,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
13618,53.89,Receive,17,30,5,61184,86 0B 7F 01 FF FF FC FF 
13619,53.893,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13620,53.894,Receive,255,242,6,59904,EA FF 00 
13621,53.898,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13622,53.899,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13623,53.908,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13624,53.909,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13625,53.918,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13626,53.92,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13627,53.928,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13628,53.931,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13629,53.938,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
13630,53.94,Receive,17,30,5,61184,86 0C 7F 01 FF FF FC FF 
13631,53.942,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13632,53.943,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13633,53.944,Receive,0,242,6,59904,E5 FE 00 
13634,53.948,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13635,53.953,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13636,53.958,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13637,53.964,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13638,53.969,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13639,53.975,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13640,53.979,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13641,53.987,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13642,53.989,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
13643,53.991,Receive,17,30,5,61184,87 2E 2E 6E 2E 6E 6E FF 
13644,53.992,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13645,53.995,Receive,255,242,6,59904,E5 FE 00 
13646,53.998,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13647,53.999,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13648,54.009,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13649,54.01,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13650,54.019,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13651,54.02,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13652,54.029,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13653,54.031,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13654,54.039,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
13655,54.041,Receive,17,30,5,61184,88 6E 6E 6E 6E 6E 6E FF 
13656,54.042,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13657,54.043,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13658,54.046,Receive,0,242,6,59904,0B F5 01 
13659,54.049,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13660,54.053,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13661,54.06,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13662,54.064,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13663,54.07,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13664,54.075,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13665,54.08,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13666,54.087,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13667,54.09,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
13668,54.093,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13669,54.097,Receive,255,242,6,59904,0B F5 01 
13670,54.098,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13671,54.1,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13672,54.109,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13673,54.11,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13674,54.12,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13675,54.121,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13676,54.13,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13677,54.131,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13678,54.14,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
13679,54.142,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13680,54.143,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13681,54.148,Receive,0,242,6,59904,07 FD 01 
13682,54.151,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13683,54.153,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13684,54.161,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13685,54.164,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13686,54.171,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13687,54.175,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13688,54.181,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13689,54.187,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13690,54.191,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
13691,54.197,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13692,54.198,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13693,54.199,Receive,255,242,6,59904,07 FD 01 
13694,54.201,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13695,54.209,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13696,54.211,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13697,54.22,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13698,54.221,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13699,54.231,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13700,54.232,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13701,54.242,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
13702,54.243,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13703,54.244,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13704,54.25,Receive,0,242,6,59904,E8 FE 00 
13705,54.252,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13706,54.253,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13707,54.262,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13708,54.264,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13709,54.272,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13710,54.275,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13711,54.282,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13712,54.287,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13713,54.292,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
13714,54.293,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13715,54.298,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13716,54.301,Receive,255,242,6,59904,E8 FE 00 
13717,54.302,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13718,54.309,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13719,54.312,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13720,54.32,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13721,54.322,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13722,54.331,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13723,54.333,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13724,54.342,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13725,54.343,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
13726,54.344,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13727,54.352,Receive,0,242,6,59904,D3 FF 00 
13728,54.353,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13729,54.353,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13730,54.363,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13731,54.364,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13732,54.373,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13733,54.375,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13734,54.383,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13735,54.385,Receive,17,30,5,61184,86 01 7F 01 FF FF FC FF 
13736,54.387,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13737,54.393,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13738,54.394,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
13739,54.398,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13740,54.403,Receive,255,242,6,59904,D3 FF 00 
13741,54.404,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13742,54.409,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13743,54.413,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13744,54.42,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13745,54.424,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13746,54.431,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13747,54.434,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13748,54.435,Receive,17,30,5,61184,86 02 7F 01 FF FF FC FF 
13749,54.442,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13750,54.443,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13751,54.444,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
13752,54.453,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13753,54.454,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13754,54.455,Receive,0,242,6,59904,E1 FF 00 
13755,54.464,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13756,54.465,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13757,54.474,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13758,54.475,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13759,54.484,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13760,54.486,Receive,17,30,5,61184,86 03 7F 01 FF FF FC FF 
13761,54.493,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13762,54.495,Receive,255,0,6,65247,FF FF FF FF FF FF FF F5 
13763,54.496,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
13764,54.497,Receive,255,242,6,61184,45 01 
13765,54.498,Receive,255,242,6,61184,4C 39 03 
13766,54.499,Receive,255,242,6,61184,4F DA 13 
13767,54.5,Receive,255,242,6,61184,4E A0 0F 
13768,54.502,Receive,255,242,6,61184,6E A0 0F 
13769,54.503,Receive,255,242,6,61184,64 6A 02 
13770,54.503,Receive,255,242,6,61184,53 03 00 
13771,54.505,Receive,255,242,6,61184,41 00 00 04 00 00 00 00 
13772,54.506,Receive,255,242,6,61184,46 00 00 00 00 00 00 00 
13773,54.507,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13774,54.508,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13775,54.509,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13776,54.51,Receive,255,242,6,59904,E1 FF 00 
13777,54.515,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13778,54.516,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13779,54.525,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13780,54.526,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13781,54.535,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13782,54.536,Receive,17,30,5,61184,86 04 7F 01 FF FF FC FF 
13783,54.537,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13784,54.543,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13785,54.545,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
13786,54.548,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13787,54.555,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13788,54.556,Receive,0,242,6,59904,E4 FF 00 
13789,54.559,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13790,54.565,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13791,54.57,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13792,54.575,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13793,54.581,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13794,54.594,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13795,54.595,Receive,17,30,5,61184,86 05 7F 01 FF FF FC FF 
13796,54.596,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13797,54.597,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
13798,54.598,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13799,54.604,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13800,54.606,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13801,54.608,Receive,255,242,6,59904,E4 FF 00 
13802,54.614,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13803,54.616,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13804,54.625,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13805,54.626,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13806,54.636,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13807,54.637,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13808,54.637,Receive,17,30,5,61184,86 06 7F 01 FF FF FC FF 
13809,54.643,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13810,54.646,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
13811,54.647,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13812,54.656,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13813,54.658,Receive,0,242,6,59904,E6 FF 00 
13814,54.659,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13815,54.666,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13816,54.669,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13817,54.676,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13818,54.68,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13819,54.687,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13820,54.688,Receive,17,30,5,61184,86 07 7F 01 FF FF FC FF 
13821,54.691,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13822,54.694,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13823,54.697,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
13824,54.702,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13825,54.707,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13826,54.709,Receive,255,242,6,59904,E6 FF 00 
13827,54.713,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13828,54.717,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13829,54.724,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13830,54.727,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13831,54.735,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13832,54.737,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13833,54.738,Receive,17,30,5,61184,86 08 7F 01 FF FF FC FF 
13834,54.744,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13835,54.747,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13836,54.748,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
13837,54.757,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13838,54.758,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13839,54.76,Receive,0,242,6,59904,E7 FF 00 
13840,54.767,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13841,54.768,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13842,54.784,Receive,17,30,5,61184,82 FF 86 61 00 00 00 00 
13843,54.785,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13844,54.788,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13845,54.789,Receive,17,30,5,61184,86 09 7F 01 FF FF FC FF 
13846,54.79,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13847,54.793,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13848,54.804,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
13849,54.805,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13850,54.808,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13851,54.811,Receive,255,242,6,59904,E7 FF 00 
13852,54.812,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13853,54.818,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13854,54.823,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13855,54.828,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13856,54.834,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13857,54.838,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13858,54.839,Receive,17,30,5,61184,86 0A 7F 01 FF FF FC FF 
13859,54.843,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13860,54.845,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13861,54.848,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
13862,54.858,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13863,54.858,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13864,54.862,Receive,0,242,6,59904,EA FF 00 
13865,54.868,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13866,54.869,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13867,54.879,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13868,54.88,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13869,54.889,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13870,54.89,Receive,17,30,5,61184,86 0B 7F 01 FF FF FC FF 
13871,54.891,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13872,54.894,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13873,54.899,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
13874,54.901,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13875,54.909,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13876,54.912,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13877,54.913,Receive,255,242,6,59904,EA FF 00 
13878,54.919,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13879,54.923,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13880,54.929,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13881,54.934,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13882,54.939,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13883,54.94,Receive,17,30,5,61184,86 0C 7F 01 FF FF FC FF 
13884,54.944,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13885,54.945,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13886,54.949,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
13887,54.956,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13888,54.959,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13889,54.964,Receive,0,242,6,59904,E5 FE 00 
13890,54.968,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13891,54.97,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13892,54.978,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13893,54.98,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13894,54.989,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13895,54.99,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13896,54.991,Receive,17,30,5,61184,87 2E 2E 6E 2E 6E 6E FF 
13897,54.998,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13898,55,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
13899,55.001,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13900,55.01,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13901,55.011,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13902,55.015,Receive,255,242,6,59904,E5 FE 00 
13903,55.02,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13904,55.022,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13905,55.03,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13906,55.033,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13907,55.04,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13908,55.042,Receive,17,30,5,61184,88 6E 6E 6E 6E 6E 6E FF 
13909,55.044,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13910,55.045,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13911,55.051,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
13912,55.055,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13913,55.061,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13914,55.066,Receive,0,242,6,59904,0B F5 01 
13915,55.067,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13916,55.071,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13917,55.078,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13918,55.081,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13919,55.089,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13920,55.091,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13921,55.094,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13922,55.099,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13923,55.101,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
13924,55.11,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13925,55.111,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13926,55.117,Receive,255,242,6,59904,0B F5 01 
13927,55.121,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13928,55.122,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13929,55.131,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13930,55.133,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13931,55.142,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13932,55.143,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13933,55.144,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13934,55.152,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
13935,55.154,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13936,55.162,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13937,55.165,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13938,55.168,Receive,0,242,6,59904,07 FD 01 
13939,55.172,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13940,55.176,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13941,55.182,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13942,55.187,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13943,55.192,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13944,55.194,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13945,55.198,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13946,55.202,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
13947,55.209,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13948,55.213,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13949,55.219,Receive,255,242,6,59904,07 FD 01 
13950,55.22,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13951,55.222,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
13952,55.231,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13953,55.233,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
13954,55.242,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13955,55.243,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
13956,55.244,Receive,255,81,6,61454,A0 0F A0 5B 01 3F FF FF 
13957,55.253,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
13958,55.26,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
13959,55.263,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
13960,55.264,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
13961,55.271,Receive,0,242,6,59904,E8 FE 00 
13962,55.273,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
