No.,Time,Snd/Rc,Dest,Src,Priority,PGN,NOx Raw,O2 Raw,Status,Heater,Error NOx,Error O2
1501,11.474,Receive,255,82,6,61455,3968,62812,85,159,31,255
1502,11.474,Receive,255,82,6,61455,3968,62812,85,159,31,255
1503,11.489,Receive,255,0,6,65247,65535,65535,255,255,255,5
1504,11.489,Receive,255,0,6,65247,65535,65535,255,255,255,5
1505,11.502,Receive,255,81,6,61454,3984,62597,85,159,31,255
1506,11.502,Receive,255,81,6,61454,3984,62597,85,159,31,255
1507,11.509,Receive,255,0,6,65247,65535,65535,255,255,255,5
1508,11.509,Receive,255,0,6,65247,65535,65535,255,255,255,5
1509,11.524,Receive,255,82,6,61455,3968,62812,85,159,31,255
1510,11.524,Receive,255,82,6,61455,3968,62812,85,159,31,255
1511,11.529,Receive,255,0,6,65247,65535,65535,255,255,255,5
1512,11.529,Receive,255,0,6,65247,65535,65535,255,255,255,5
1513,11.549,Receive,255,0,6,65247,65535,65535,255,255,255,5
1514,11.549,Receive,255,0,6,65247,65535,65535,255,255,255,5
1515,11.552,Receive,255,81,6,61454,3984,62602,85,159,31,255
1516,11.552,Receive,255,81,6,61454,3984,62602,85,159,31,255
1517,11.569,Receive,255,0,6,65247,65535,65535,255,255,255,5
1518,11.569,Receive,255,0,6,65247,65535,65535,255,255,255,5
1519,11.574,Receive,255,82,6,61455,3968,62812,85,159,31,255
1520,11.574,Receive,255,82,6,61455,3968,62812,85,159,31,255
1521,11.589,Receive,255,0,6,65247,65535,65535,255,255,255,5
1522,11.589,Receive,255,0,6,65247,65535,65535,255,255,255,5
1523,11.602,Receive,255,81,6,61454,3984,62597,85,159,31,255
1524,11.602,Receive,255,81,6,61454,3984,62597,85,159,31,255
1525,11.609,Receive,255,0,6,65247,65535,65535,255,255,255,5
1526,11.609,Receive,255,0,6,65247,65535,65535,255,255,255,5
1527,11.624,Receive,255,82,6,61455,3968,62812,85,159,31,255
1528,11.624,Receive,255,82,6,61455,3968,62812,85,159,31,255
1529,11.629,Receive,255,0,6,65247,65535,65535,255,255,255,5
1530,11.629,Receive,255,0,6,65247,65535,65535,255,255,255,5
1531,11.649,Receive,255,0,6,65247,65535,65535,255,255,255,5
1532,11.649,Receive,255,0,6,65247,65535,65535,255,255,255,5
1533,11.652,Receive,255,81,6,61454,3984,62597,85,159,31,255
1534,11.652,Receive,255,81,6,61454,3984,62597,85,159,31,255
1535,11.669,Receive,255,0,6,65247,65535,65535,255,255,255,5
1536,11.669,Receive,255,0,6,65247,65535,65535,255,255,255,5
1537,11.674,Receive,255,82,6,61455,3968,62812,85,159,31,255
1538,11.674,Receive,255,82,6,61455,3968,62812,85,159,31,255
1539,11.690,Receive,255,0,6,65247,65535,65535,255,255,255,5
1540,11.690,Receive,255,0,6,65247,65535,65535,255,255,255,5
1541,11.702,Receive,255,81,6,61454,3984,62597,85,159,31,255
1542,11.702,Receive,255,81,6,61454,3984,62597,85,159,31,255
1543,11.710,Receive,255,0,6,65247,65535,65535,255,255,255,5
1544,11.710,Receive,255,0,6,65247,65535,65535,255,255,255,5
1545,11.724,Receive,255,82,6,61455,3968,62812,85,159,31,255
1546,11.724,Receive,255,82,6,61455,3968,62812,85,159,31,255
1547,11.729,Receive,255,0,6,65247,65535,65535,255,255,255,5
1548,11.729,Receive,255,0,6,65247,65535,65535,255,255,255,5
1549,11.749,Receive,255,0,6,65247,65535,65535,255,255,255,5
1550,11.749,Receive,255,0,6,65247,65535,65535,255,255,255,5
1551,11.752,Receive,255,81,6,61454,3984,62597,85,159,31,255
1552,11.752,Receive,255,81,6,61454,3984,62597,85,159,31,255
1553,11.769,Receive,255,0,6,65247,65535,65535,255,255,255,5
1554,11.769,Receive,255,0,6,65247,65535,65535,255,255,255,5
1555,11.774,Receive,255,82,6,61455,3968,62812,85,159,31,255
1556,11.774,Receive,255,82,6,61455,3968,62812,85,159,31,255
1557,11.789,Receive,255,0,6,65247,65535,65535,255,255,255,5
1558,11.789,Receive,255,0,6,65247,65535,65535,255,255,255,5
1559,11.802,Receive,255,81,6,61454,3984,62597,85,159,31,255
1560,11.802,Receive,255,81,6,61454,3984,62597,85,159,31,255
1561,11.809,Receive,255,0,6,65247,65535,65535,255,255,255,5
1562,11.809,Receive,255,0,6,65247,65535,65535,255,255,255,5
1563,11.824,Receive,255,82,6,61455,3968,62812,85,159,31,255
1564,11.824,Receive,255,82,6,61455,3968,62812,85,159,31,255
1565,11.829,Receive,255,0,6,65247,65535,65535,255,255,255,5
1566,11.829,Receive,255,0,6,65247,65535,65535,255,255,255,5
1567,11.849,Receive,255,0,6,65247,65535,65535,255,255,255,5
1568,11.849,Receive,255,0,6,65247,65535,65535,255,255,255,5
1569,11.852,Receive,255,81,6,61454,3984,62597,85,159,31,255
1570,11.852,Receive,255,81,6,61454,3984,62597,85,159,31,255
1571,11.869,Receive,255,0,6,65247,65535,65535,255,255,255,5
1572,11.869,Receive,255,0,6,65247,65535,65535,255,255,255,5
1573,11.875,Receive,255,82,6,61455,3968,62812,85,159,31,255
1574,11.875,Receive,255,82,6,61455,3968,62812,85,159,31,255
1575,11.890,Receive,255,0,6,65247,65535,65535,255,255,255,5
1576,11.890,Receive,255,0,6,65247,65535,65535,255,255,255,5
1577,11.902,Receive,255,81,6,61454,3984,62597,85,159,31,255
1578,11.902,Receive,255,81,6,61454,3984,62597,85,159,31,255
1579,11.909,Receive,255,0,6,65247,65535,65535,255,255,255,5
1580,11.909,Receive,255,0,6,65247,65535,65535,255,255,255,5
1581,11.924,Receive,255,82,6,61455,3976,62812,85,159,31,255
1582,11.924,Receive,255,82,6,61455,3976,62812,85,159,31,255
1583,11.930,Receive,255,0,6,65247,65535,65535,255,255,255,5
1584,11.930,Receive,255,0,6,65247,65535,65535,255,255,255,5
1585,11.949,Receive,255,0,6,65247,65535,65535,255,255,255,5
1586,11.949,Receive,255,0,6,65247,65535,65535,255,255,255,5
1587,11.952,Receive,255,81,6,61454,3974,62597,85,159,31,255
1588,11.952,Receive,255,81,6,61454,3974,62597,85,159,31,255
1589,11.969,Receive,255,0,6,65247,65535,65535,255,255,255,5
1590,11.969,Receive,255,0,6,65247,65535,65535,255,255,255,5
1591,11.974,Receive,255,82,6,61455,3976,62812,85,159,31,255
1592,11.974,Receive,255,82,6,61455,3976,62812,85,159,31,255
1593,11.989,Receive,255,0,6,65247,65535,65535,255,255,255,5
1594,11.989,Receive,255,0,6,65247,65535,65535,255,255,255,5
1595,12.002,Receive,255,81,6,61454,3974,62597,85,159,31,255
1596,12.002,Receive,255,81,6,61454,3974,62597,85,159,31,255
1597,12.009,Receive,255,0,6,65247,65535,65535,255,255,255,5
1598,12.009,Receive,255,0,6,65247,65535,65535,255,255,255,5
1599,12.024,Receive,255,82,6,61455,3976,62812,85,159,31,255
1600,12.024,Receive,255,82,6,61455,3976,62812,85,159,31,255
1601,12.030,Receive,255,0,6,65247,65535,65535,255,255,255,5
1602,12.030,Receive,255,0,6,65247,65535,65535,255,255,255,5
1603,12.049,Receive,255,0,6,65247,65535,65535,255,255,255,5
1604,12.049,Receive,255,0,6,65247,65535,65535,255,255,255,5
1605,12.052,Receive,255,81,6,61454,3974,62597,85,159,31,255
1606,12.052,Receive,255,81,6,61454,3974,62597,85,159,31,255
1607,12.069,Receive,255,0,6,65247,65535,65535,255,255,255,5
1608,12.069,Receive,255,0,6,65247,65535,65535,255,255,255,5
1609,12.075,Receive,255,82,6,61455,3976,62812,85,159,31,255
1610,12.075,Receive,255,82,6,61455,3976,62812,85,159,31,255
1611,12.089,Receive,255,0,6,65247,65535,65535,255,255,255,5
1612,12.089,Receive,255,0,6,65247,65535,65535,255,255,255,5
1613,12.102,Receive,255,81,6,61454,3974,62597,85,159,31,255
1614,12.102,Receive,255,81,6,61454,3974,62597,85,159,31,255
1615,12.109,Receive,255,0,6,65247,65535,65535,255,255,255,5
1616,12.109,Receive,255,0,6,65247,65535,65535,255,255,255,5
1617,12.125,Receive,255,82,6,61455,3968,62812,85,159,31,255
1618,12.125,Receive,255,82,6,61455,3968,62812,85,159,31,255
1619,12.130,Receive,255,0,6,65247,65535,65535,255,255,255,5
1620,12.130,Receive,255,0,6,65247,65535,65535,255,255,255,5
1621,12.149,Receive,255,0,6,65247,65535,65535,255,255,255,5
1622,12.149,Receive,255,0,6,65247,65535,65535,255,255,255,5
1623,12.152,Receive,255,81,6,61454,3974,62597,85,159,31,255
1624,12.152,Receive,255,81,6,61454,3974,62597,85,159,31,255
1625,12.170,Receive,255,0,6,65247,65535,65535,255,255,255,5
1626,12.170,Receive,255,0,6,65247,65535,65535,255,255,255,5
1627,12.175,Receive,255,82,6,61455,3968,62812,85,159,31,255
1628,12.175,Receive,255,82,6,61455,3968,62812,85,159,31,255
1629,12.190,Receive,255,0,6,65247,65535,65535,255,255,255,5
1630,12.190,Receive,255,0,6,65247,65535,65535,255,255,255,5
1631,12.202,Receive,255,81,6,61454,3974,62597,85,159,31,255
1632,12.202,Receive,255,81,6,61454,3974,62597,85,159,31,255
1633,12.209,Receive,255,0,6,65247,65535,65535,255,255,255,5
1634,12.209,Receive,255,0,6,65247,65535,65535,255,255,255,5
1635,12.225,Receive,255,82,6,61455,3968,62812,85,159,31,255
1636,12.225,Receive,255,82,6,61455,3968,62812,85,159,31,255
1637,12.230,Receive,255,0,6,65247,65535,65535,255,255,255,5
1638,12.230,Receive,255,0,6,65247,65535,65535,255,255,255,5
1639,12.249,Receive,255,0,6,65247,65535,65535,255,255,255,5
1640,12.249,Receive,255,0,6,65247,65535,65535,255,255,255,5
1641,12.252,Receive,255,81,6,61454,3974,62597,85,159,31,255
1642,12.252,Receive,255,81,6,61454,3974,62597,85,159,31,255
1643,12.270,Receive,255,0,6,65247,65535,65535,255,255,255,5
1644,12.270,Receive,255,0,6,65247,65535,65535,255,255,255,5
1645,12.275,Receive,255,82,6,61455,3968,62812,85,159,31,255
1646,12.275,Receive,255,82,6,61455,3968,62812,85,159,31,255
1647,12.290,Receive,255,0,6,65247,65535,65535,255,255,255,5
1648,12.290,Receive,255,0,6,65247,65535,65535,255,255,255,5
1649,12.302,Receive,255,81,6,61454,3974,62597,85,159,31,255
1650,12.302,Receive,255,81,6,61454,3974,62597,85,159,31,255
1651,12.309,Receive,255,0,6,65247,65535,65535,255,255,255,5
1652,12.309,Receive,255,0,6,65247,65535,65535,255,255,255,5
1653,12.325,Receive,255,82,6,61455,3968,62812,85,159,31,255
1654,12.325,Receive,255,82,6,61455,3968,62812,85,159,31,255
1655,12.330,Receive,255,0,6,65247,65535,65535,255,255,255,5
1656,12.330,Receive,255,0,6,65247,65535,65535,255,255,255,5
1657,12.349,Receive,255,0,6,65247,65535,65535,255,255,255,5
1658,12.349,Receive,255,0,6,65247,65535,65535,255,255,255,5
1659,12.352,Receive,255,81,6,61454,3974,62597,85,159,31,255
1660,12.352,Receive,255,81,6,61454,3974,62597,85,159,31,255
1661,12.370,Receive,255,0,6,65247,65535,65535,255,255,255,5
1662,12.370,Receive,255,0,6,65247,65535,65535,255,255,255,5
1663,12.375,Receive,255,82,6,61455,3968,62812,85,159,31,255
1664,12.375,Receive,255,82,6,61455,3968,62812,85,159,31,255
1665,12.390,Receive,255,0,6,65247,65535,65535,255,255,255,5
1666,12.390,Receive,255,0,6,65247,65535,65535,255,255,255,5
1667,12.402,Receive,255,81,6,61454,3974,62597,85,159,31,255
1668,12.402,Receive,255,81,6,61454,3974,62597,85,159,31,255
1669,12.410,Receive,255,0,6,65247,65535,65535,255,255,255,5
1670,12.410,Receive,255,0,6,65247,65535,65535,255,255,255,5
1671,12.425,Receive,255,82,6,61455,3968,62812,85,159,31,255
1672,12.425,Receive,255,82,6,61455,3968,62812,85,159,31,255
1673,12.430,Receive,255,0,6,65247,65535,65535,255,255,255,5
1674,12.430,Receive,255,0,6,65247,65535,65535,255,255,255,5
1675,12.449,Receive,255,0,6,65247,65535,65535,255,255,255,5
1676,12.449,Receive,255,0,6,65247,65535,65535,255,255,255,5
1677,12.452,Receive,255,81,6,61454,3974,62597,85,159,31,255
1678,12.452,Receive,255,81,6,61454,3974,62597,85,159,31,255
1679,12.470,Receive,255,0,6,65247,65535,65535,255,255,255,5
1680,12.470,Receive,255,0,6,65247,65535,65535,255,255,255,5
1681,12.475,Receive,255,82,6,61455,3968,62812,85,159,31,255
1682,12.475,Receive,255,82,6,61455,3968,62812,85,159,31,255
1683,12.490,Receive,255,0,6,65247,65535,65535,255,255,255,5
1684,12.490,Receive,255,0,6,65247,65535,65535,255,255,255,5
1685,12.502,Receive,255,81,6,61454,3974,62597,85,159,31,255
1686,12.502,Receive,255,81,6,61454,3974,62597,85,159,31,255
1687,12.510,Receive,255,0,6,65247,65535,65535,255,255,255,5
1688,12.510,Receive,255,0,6,65247,65535,65535,255,255,255,5
1689,12.525,Receive,255,82,6,61455,3968,62812,85,159,31,255
1690,12.525,Receive,255,82,6,61455,3968,62812,85,159,31,255
1691,12.529,Receive,255,0,6,65247,65535,65535,255,255,255,5
1692,12.529,Receive,255,0,6,65247,65535,65535,255,255,255,5
1693,12.549,Receive,255,0,6,65247,65535,65535,255,255,255,5
1694,12.549,Receive,255,0,6,65247,65535,65535,255,255,255,5
1695,12.552,Receive,255,81,6,61454,3974,62597,85,159,31,255
1696,12.552,Receive,255,81,6,61454,3974,62597,85,159,31,255
1697,12.570,Receive,255,0,6,65247,65535,65535,255,255,255,5
1698,12.571,Receive,255,0,6,65247,65535,65535,255,255,255,5
1699,12.575,Receive,255,82,6,61455,3968,62812,85,159,31,255
1700,12.575,Receive,255,82,6,61455,3968,62812,85,159,31,255
1701,12.590,Receive,255,0,6,65247,65535,65535,255,255,255,5
1702,12.590,Receive,255,0,6,65247,65535,65535,255,255,255,5
1703,12.602,Receive,255,81,6,61454,3974,62597,85,159,31,255
1704,12.602,Receive,255,81,6,61454,3974,62597,85,159,31,255
1705,12.610,Receive,255,0,6,65247,65535,65535,255,255,255,5
1706,12.610,Receive,255,0,6,65247,65535,65535,255,255,255,5
1707,12.625,Receive,255,82,6,61455,3968,62812,85,159,31,255
1708,12.625,Receive,255,82,6,61455,3968,62812,85,159,31,255
1709,12.630,Receive,255,0,6,65247,65535,65535,255,255,255,5
1710,12.630,Receive,255,0,6,65247,65535,65535,255,255,255,5
1711,12.649,Receive,255,0,6,65247,65535,65535,255,255,255,5
1712,12.649,Receive,255,0,6,65247,65535,65535,255,255,255,5
1713,12.652,Receive,255,81,6,61454,3974,62597,85,159,31,255
1714,12.652,Receive,255,81,6,61454,3974,62597,85,159,31,255
1715,12.669,Receive,255,0,6,65247,65535,65535,255,255,255,5
1716,12.669,Receive,255,0,6,65247,65535,65535,255,255,255,5
1717,12.675,Receive,255,82,6,61455,3968,62812,85,159,31,255
1718,12.675,Receive,255,82,6,61455,3968,62812,85,159,31,255
1719,12.689,Receive,255,0,6,65247,65535,65535,255,255,255,5
1720,12.689,Receive,255,0,6,65247,65535,65535,255,255,255,5
1721,12.702,Receive,255,81,6,61454,3974,62597,85,159,31,255
1722,12.702,Receive,255,81,6,61454,3974,62597,85,159,31,255
1723,12.710,Receive,255,0,6,65247,65535,65535,255,255,255,5
1724,12.710,Receive,255,0,6,65247,65535,65535,255,255,255,5
1725,12.725,Receive,255,82,6,61455,3968,62812,85,159,31,255
1726,12.725,Receive,255,82,6,61455,3968,62812,85,159,31,255
1727,12.730,Receive,255,0,6,65247,65535,65535,255,255,255,5
1728,12.730,Receive,255,0,6,65247,65535,65535,255,255,255,5
1729,12.749,Receive,255,0,6,65247,65535,65535,255,255,255,5
1730,12.749,Receive,255,0,6,65247,65535,65535,255,255,255,5
1731,12.752,Receive,255,81,6,61454,3974,62597,85,159,31,255
1732,12.752,Receive,255,81,6,61454,3974,62597,85,159,31,255
1733,12.770,Receive,255,0,6,65247,65535,65535,255,255,255,5
1734,12.771,Receive,255,0,6,65247,65535,65535,255,255,255,5
1735,12.775,Receive,255,82,6,61455,3968,62812,85,159,31,255
1736,12.776,Receive,255,82,6,61455,3968,62812,85,159,31,255
1737,12.790,Receive,255,0,6,65247,65535,65535,255,255,255,5
1738,12.790,Receive,255,0,6,65247,65535,65535,255,255,255,5
1739,12.802,Receive,255,81,6,61454,3974,62597,85,159,31,255
1740,12.802,Receive,255,81,6,61454,3974,62597,85,159,31,255
1741,12.809,Receive,255,0,6,65247,65535,65535,255,255,255,5
1742,12.809,Receive,255,0,6,65247,65535,65535,255,255,255,5
1743,12.825,Receive,255,82,6,61455,3976,62812,85,159,31,255
1744,12.825,Receive,255,82,6,61455,3976,62812,85,159,31,255
1745,12.830,Receive,255,0,6,65247,65535,65535,255,255,255,5
1746,12.830,Receive,255,0,6,65247,65535,65535,255,255,255,5
1747,12.849,Receive,255,0,6,65247,65535,65535,255,255,255,5
1748,12.849,Receive,255,0,6,65247,65535,65535,255,255,255,5
1749,12.852,Receive,255,81,6,61454,3974,62597,85,159,31,255
1750,12.852,Receive,255,81,6,61454,3974,62597,85,159,31,255
1751,12.870,Receive,255,0,6,65247,65535,65535,255,255,255,5
1752,12.870,Receive,255,0,6,65247,65535,65535,255,255,255,5
1753,12.875,Receive,255,82,6,61455,3976,62812,85,159,31,255
1754,12.875,Receive,255,82,6,61455,3976,62812,85,159,31,255
1755,12.889,Receive,255,0,6,65247,65535,65535,255,255,255,5
1756,12.889,Receive,255,0,6,65247,65535,65535,255,255,255,5
1757,12.902,Receive,255,81,6,61454,3974,62597,85,159,31,255
1758,12.902,Receive,255,81,6,61454,3974,62597,85,159,31,255
1759,12.910,Receive,255,0,6,65247,65535,65535,255,255,255,5
1760,12.910,Receive,255,0,6,65247,65535,65535,255,255,255,5
1761,12.925,Receive,255,82,6,61455,3976,62812,85,159,31,255
1762,12.925,Receive,255,82,6,61455,3976,62812,85,159,31,255
1763,12.929,Receive,255,0,6,65247,65535,65535,255,255,255,5
1764,12.929,Receive,255,0,6,65247,65535,65535,255,255,255,5
1765,12.949,Receive,255,0,6,65247,65535,65535,255,255,255,5
1766,12.949,Receive,255,0,6,65247,65535,65535,255,255,255,5
1767,12.952,Receive,255,81,6,61454,3974,62597,85,159,31,255
1768,12.952,Receive,255,81,6,61454,3974,62597,85,159,31,255
1769,12.969,Receive,255,0,6,65247,65535,65535,255,255,255,5
1770,12.969,Receive,255,0,6,65247,65535,65535,255,255,255,5
1771,12.975,Receive,255,82,6,61455,3968,62812,85,159,31,255
1772,12.975,Receive,255,82,6,61455,3968,62812,85,159,31,255
1773,12.990,Receive,255,0,6,65247,65535,65535,255,255,255,5
1774,12.990,Receive,255,0,6,65247,65535,65535,255,255,255,5
1775,13.002,Receive,255,81,6,61454,3974,62597,85,159,31,255
1776,13.002,Receive,255,81,6,61454,3974,62597,85,159,31,255
1777,13.010,Receive,255,0,6,65247,65535,65535,255,255,255,5
1778,13.010,Receive,255,0,6,65247,65535,65535,255,255,255,5
1779,13.025,Receive,255,82,6,61455,3976,62812,85,159,31,255
1780,13.025,Receive,255,82,6,61455,3976,62812,85,159,31,255
1781,13.030,Receive,255,0,6,65247,65535,65535,255,255,255,5
1782,13.030,Receive,255,0,6,65247,65535,65535,255,255,255,5
1783,13.050,Receive,255,0,6,65247,65535,65535,255,255,255,5
1784,13.050,Receive,255,0,6,65247,65535,65535,255,255,255,5
1785,13.052,Receive,255,81,6,61454,3974,62597,85,159,31,255
1786,13.052,Receive,255,81,6,61454,3974,62597,85,159,31,255
1787,13.070,Receive,255,0,6,65247,65535,65535,255,255,255,5
1788,13.070,Receive,255,0,6,65247,65535,65535,255,255,255,5
1789,13.075,Receive,255,82,6,61455,3968,62812,85,159,31,255
1790,13.075,Receive,255,82,6,61455,3968,62812,85,159,31,255
1791,13.089,Receive,255,0,6,65247,65535,65535,255,255,255,5
1792,13.089,Receive,255,0,6,65247,65535,65535,255,255,255,5
1793,13.102,Receive,255,81,6,61454,3974,62597,85,159,31,255
1794,13.102,Receive,255,81,6,61454,3974,62597,85,159,31,255
1795,13.110,Receive,255,0,6,65247,65535,65535,255,255,255,5
1796,13.110,Receive,255,0,6,65247,65535,65535,255,255,255,5
1797,13.125,Receive,255,82,6,61455,3968,62812,85,159,31,255
1798,13.125,Receive,255,82,6,61455,3968,62812,85,159,31,255
1799,13.130,Receive,255,0,6,65247,65535,65535,255,255,255,5
1800,13.130,Receive,255,0,6,65247,65535,65535,255,255,255,5
1801,13.149,Receive,255,0,6,65247,65535,65535,255,255,255,5
1802,13.150,Receive,255,0,6,65247,65535,65535,255,255,255,5
1803,13.152,Receive,255,81,6,61454,3974,62597,85,159,31,255
1804,13.152,Receive,255,81,6,61454,3974,62597,85,159,31,255
1805,13.170,Receive,255,0,6,65247,65535,65535,255,255,255,5
1806,13.170,Receive,255,0,6,65247,65535,65535,255,255,255,5
1807,13.175,Receive,255,82,6,61455,3968,62812,85,159,31,255
1808,13.175,Receive,255,82,6,61455,3968,62812,85,159,31,255
1809,13.190,Receive,255,0,6,65247,65535,65535,255,255,255,5
1810,13.190,Receive,255,0,6,65247,65535,65535,255,255,255,5
1811,13.202,Receive,255,81,6,61454,3974,62597,85,159,31,255
1812,13.202,Receive,255,81,6,61454,3974,62597,85,159,31,255
1813,13.210,Receive,255,0,6,65247,65535,65535,255,255,255,5
1814,13.210,Receive,255,0,6,65247,65535,65535,255,255,255,5
1815,13.225,Receive,255,82,6,61455,3968,62812,85,159,31,255
1816,13.225,Receive,255,82,6,61455,3968,62812,85,159,31,255
1817,13.230,Receive,255,0,6,65247,65535,65535,255,255,255,5
1818,13.230,Receive,255,0,6,65247,65535,65535,255,255,255,5
1819,13.250,Receive,255,0,6,65247,65535,65535,255,255,255,5
1820,13.250,Receive,255,0,6,65247,65535,65535,255,255,255,5
1821,13.252,Receive,255,81,6,61454,3974,62597,85,159,31,255
1822,13.252,Receive,255,81,6,61454,3974,62597,85,159,31,255
1823,13.270,Receive,255,0,6,65247,65535,65535,255,255,255,5
1824,13.270,Receive,255,0,6,65247,65535,65535,255,255,255,5
1825,13.275,Receive,255,82,6,61455,3968,62812,85,159,31,255
1826,13.275,Receive,255,82,6,61455,3968,62812,85,159,31,255
1827,13.290,Receive,255,0,6,65247,65535,65535,255,255,255,5
1828,13.290,Receive,255,0,6,65247,65535,65535,255,255,255,5
1829,13.302,Receive,255,81,6,61454,3974,62597,85,159,31,255
1830,13.302,Receive,255,81,6,61454,3974,62597,85,159,31,255
1831,13.309,Receive,255,0,6,65247,65535,65535,255,255,255,5
1832,13.309,Receive,255,0,6,65247,65535,65535,255,255,255,5
1833,13.325,Receive,255,82,6,61455,3968,62812,85,159,31,255
1834,13.325,Receive,255,82,6,61455,3968,62812,85,159,31,255
1835,13.330,Receive,255,0,6,65247,65535,65535,255,255,255,5
1836,13.330,Receive,255,0,6,65247,65535,65535,255,255,255,5
1837,13.350,Receive,255,0,6,65247,65535,65535,255,255,255,5
1838,13.350,Receive,255,0,6,65247,65535,65535,255,255,255,5
1839,13.352,Receive,255,81,6,61454,3974,62597,85,159,31,255
1840,13.352,Receive,255,81,6,61454,3974,62597,85,159,31,255
1841,13.370,Receive,255,0,6,65247,65535,65535,255,255,255,5
1842,13.370,Receive,255,0,6,65247,65535,65535,255,255,255,5
1843,13.375,Receive,255,82,6,61455,3968,62812,85,159,31,255
1844,13.375,Receive,255,82,6,61455,3968,62812,85,159,31,255
